locality,street,rooms,area,price_total_zl,price_sqm_zl,owner_type,date_posted,photo_count,url,image_url
Wrocław Fabryczna,ul. Żelazna,1,25,450000,18233,Bez pośredników,ponad miesiąc temu,8,https://adresowo.pl/o/mieszkanie-wroclaw-fabryczna-ul-zelazna-1-pokoj-v2p4p6,https://s2.adresowa.pl/oi/30/65/3823a4_c120_cover-1-pokojowe-mieszkanie-wroclaw-fabryczna-ul-zelazna.jpg
Wrocław Stare Miasto,ul. Tadeusza Kościuszki,4,66,999000,15136,Bez pośredników,ponad miesiąc temu,14,https://adresowo.pl/o/mieszkanie-wroclaw-stare-miasto-ul-tadeusza-kosciuszki-4-pokojowe-q2x1r2,https://s2.adresowa.pl/oi/64/37/3813bc_c0ab_cover-4-pokojowe-mieszkanie-wroclaw-stare-miasto-ul-tadeusza-kosciuszki.jpg
Wrocław Krzyki,ul. Gajowicka,2,33,530000,16061,Bez pośredników,ponad miesiąc temu,16,https://adresowo.pl/o/mieszkanie-wroclaw-krzyki-ul-gajowicka-2-pokojowe-w5f3c7,https://s2.adresowa.pl/oi/78/1a/380c30_ccc7_cover-2-pokojowe-mieszkanie-wroclaw-krzyki-ul-gajowicka.jpg
Wrocław Krzyki,ul. Łódzka,2,51,635000,12451,Bez pośredników,ponad miesiąc temu,16,https://adresowo.pl/o/mieszkanie-wroclaw-krzyki-ul-lodzka-2-pokojowe-q8s0i5,https://s2.adresowa.pl/oi/3a/1c/38089e_a7ae_cover-2-pokojowe-mieszkanie-wroclaw-krzyki-ul-lodzka.jpg
Wrocław Gajowice,ul. Kwaśna,3,79,1442532,18200,Bez pośredników,ponad miesiąc temu,16,https://adresowo.pl/o/mieszkanie-wroclaw-gajowice-ul-kwasna-3-pokojowe-m9d1j6,https://s2.adresowa.pl/oi/70/52/380790_68f5_cover-3-pokojowe-mieszkanie-wroclaw-gajowice-ul-kwasna.jpg
Wrocław Jagodno,ul. Stanisława Drabika,4,89,1435798,16100,Bez pośredników,ponad miesiąc temu,20,https://adresowo.pl/o/mieszkanie-wroclaw-jagodno-ul-stanislawa-drabika-4-pokojowe-j2y3s9,https://s2.adresowa.pl/oi/59/20/3804ec_52b7_cover-4-pokojowe-mieszkanie-wroclaw-jagodno-ul-stanislawa-drabika.jpg
Wrocław Śródmieście,ul. Jedności Narodowej,3,85,985000,11549,Bez pośredników,ponad miesiąc temu,12,https://adresowo.pl/o/mieszkanie-wroclaw-srodmiescie-ul-jednosci-narodowej-3-pokojowe-o2k6k7,https://s2.adresowa.pl/oi/67/6d/38029c_2969_cover-3-pokojowe-mieszkanie-wroclaw-srodmiescie-ul-jednosci-narodowej.jpg
Wrocław Fabryczna,ul. Uciechowska,3,65,1170000,17950,Bez pośredników,ponad miesiąc temu,23,https://adresowo.pl/o/mieszkanie-wroclaw-fabryczna-ul-uciechowska-3-pokojowe-r0x8f2,https://s2.adresowa.pl/oi/57/1a/380134_c0c6_cover-3-pokojowe-mieszkanie-wroclaw-fabryczna-ul-uciechowska.jpg
Wrocław Stabłowice,ul. Łomnicka,2,51,695000,13627,Bez pośredników,ponad miesiąc temu,10,https://adresowo.pl/o/mieszkanie-wroclaw-stablowice-ul-lomnicka-2-pokojowe-a0e9u2,https://s2.adresowa.pl/oi/22/70/37fb46_8c81_cover-2-pokojowe-mieszkanie-wroclaw-stablowice-ul-lomnicka.jpg
Wrocław Krzyki,ul. Lwowska,3,74,649000,8770,Bez pośredników,ponad miesiąc temu,8,https://adresowo.pl/o/mieszkanie-wroclaw-krzyki-ul-lwowska-3-pokojowe-j9z2g8,https://s2.adresowa.pl/oi/69/76/37f36a_b624_cover-3-pokojowe-mieszkanie-wroclaw-krzyki-ul-lwowska.jpg
Wrocław Ołtaszyn,ul. Orawska,3,54,690000,12778,Bez pośredników,ponad miesiąc temu,7,https://adresowo.pl/o/mieszkanie-wroclaw-oltaszyn-ul-orawska-3-pokojowe-p4x2f4,https://s2.adresowa.pl/oi/7f/1e/37f058_47e3_cover-3-pokojowe-mieszkanie-wroclaw-oltaszyn-ul-orawska.jpg
Wrocław Śródmieście,ul. Tadeusza Kościuszki,3,62,679000,10952,Bez pośredników,ponad miesiąc temu,6,https://adresowo.pl/o/mieszkanie-wroclaw-srodmiescie-ul-tadeusza-kosciuszki-3-pokojowe-n1c0b3,https://s2.adresowa.pl/oi/37/1d/37e77e_4aed_cover-3-pokojowe-mieszkanie-wroclaw-srodmiescie-ul-tadeusza-kosciuszki.jpg
Wrocław Różanka,ul. Bałkańska,3,60,845000,14083,Bez pośredników,ponad miesiąc temu,19,https://adresowo.pl/o/mieszkanie-wroclaw-rozanka-ul-balkanska-3-pokojowe-g0i0g4,https://s2.adresowa.pl/oi/7b/39/37e3fc_e513_cover-3-pokojowe-mieszkanie-wroclaw-rozanka-ul-balkanska.jpg
Wrocław Grabiszyn,al. gen. Józefa Hallera,3,85,1250000,14627,Bez pośredników,ponad miesiąc temu,11,https://adresowo.pl/o/mieszkanie-wroclaw-grabiszyn-al-gen-jozefa-hallera-3-pokojowe-o2t7b0,https://s2.adresowa.pl/oi/49/6f/37cd1e_e7bf_cover-3-pokojowe-mieszkanie-wroclaw-grabiszyn-al-gen-jozefa-hallera.jpg
Wrocław Szczepin,ul. Zielonogórska,3,54,704000,12965,Bez pośredników,ponad miesiąc temu,8,https://adresowo.pl/o/mieszkanie-wroclaw-szczepin-ul-zielonogorska-3-pokojowe-s1c9k9,https://s2.adresowa.pl/oi/52/43/37cd2c_7000_cover-3-pokojowe-mieszkanie-wroclaw-szczepin-ul-zielonogorska.jpg
Wrocław Fabryczna,ul. Budziszyńska,3,56,719000,12794,Bez pośredników,ponad miesiąc temu,14,https://adresowo.pl/o/mieszkanie-wroclaw-fabryczna-ul-budziszynska-3-pokojowe-w4h8z5,https://s2.adresowa.pl/oi/3c/20/37cd2a_ce0a_cover-3-pokojowe-mieszkanie-wroclaw-fabryczna-ul-budziszynska.jpg
Wrocław Krzyki,ul. Wróbla,3,48,600000,12500,Bez pośredników,ponad miesiąc temu,8,https://adresowo.pl/o/mieszkanie-wroclaw-krzyki-ul-wrobla-3-pokojowe-j8j0r3,https://s2.adresowa.pl/oi/55/31/37c4a2_71d7_cover-3-pokojowe-mieszkanie-wroclaw-krzyki-ul-wrobla.jpg
Wrocław Borek,ul. Krzycka,3,70,825000,11833,Bez pośredników,ponad miesiąc temu,11,https://adresowo.pl/o/mieszkanie-wroclaw-borek-ul-krzycka-3-pokojowe-d9g6w9,https://s2.adresowa.pl/oi/36/67/37af86_3dfe_cover-3-pokojowe-mieszkanie-wroclaw-borek-ul-krzycka.jpg
Wrocław Żerniki,,2,35,559000,15804,Bez pośredników,ponad miesiąc temu,19,https://adresowo.pl/o/mieszkanie-wroclaw-zerniki-2-pokojowe-35-m2-o1m9v5,https://s2.adresowa.pl/oi/7e/50/37af8e_a944_cover-2-pokojowe-mieszkanie-wroclaw-zerniki.jpg
Wrocław Krzyki,ul. gen. Romualda Traugutta,2,48,599000,12611,Bez pośredników,ponad miesiąc temu,8,https://adresowo.pl/o/mieszkanie-wroclaw-krzyki-ul-gen-romualda-traugutta-2-pokojowe-m9f6k7,https://s2.adresowa.pl/oi/6a/7a/37a792_f562_cover-2-pokojowe-mieszkanie-wroclaw-krzyki-ul-gen-romualda-traugutta.jpg
Wrocław Śródmieście,ul. św. Wincentego,2,76,945500,12500,Bez pośredników,ponad miesiąc temu,16,https://adresowo.pl/o/mieszkanie-wroclaw-srodmiescie-ul-sw-wincentego-2-pokojowe-p2k5w6,https://s2.adresowa.pl/oi/21/26/379e80_2963_cover-2-pokojowe-mieszkanie-wroclaw-srodmiescie-ul-sw-wincentego.jpg
Wrocław Księże Małe,ul. Katowicka,2,45,520000,11556,Bez pośredników,ponad miesiąc temu,8,https://adresowo.pl/o/mieszkanie-wroclaw-ksieze-male-ul-katowicka-2-pokojowe-o6g7s0,https://s2.adresowa.pl/oi/6a/43/379586_abc0_cover-2-pokojowe-mieszkanie-wroclaw-ksieze-male-ul-katowicka.jpg
Wrocław Szczepin,ul. Słubicka,2,39,520000,13333,Bez pośredników,ponad miesiąc temu,8,https://adresowo.pl/o/mieszkanie-wroclaw-szczepin-ul-slubicka-2-pokojowe-q9d7a7,https://s2.adresowa.pl/oi/68/7d/3794e2_d19c_cover-2-pokojowe-mieszkanie-wroclaw-szczepin-ul-slubicka.jpg
Wrocław Krzyki,ul. Hubska,1,38,589000,15500,Bez pośredników,ponad miesiąc temu,17,https://adresowo.pl/o/mieszkanie-wroclaw-krzyki-ul-hubska-1-pokoj-w2r0f1,https://s2.adresowa.pl/oi/70/27/379342_a611_cover-1-pokojowe-mieszkanie-wroclaw-krzyki-ul-hubska.jpg
Wrocław Stare Miasto,ul. Wielka,2,49,599000,12224,Bez pośredników,ponad miesiąc temu,9,https://adresowo.pl/o/mieszkanie-wroclaw-stare-miasto-ul-wielka-2-pokojowe-c7l4t2,https://s2.adresowa.pl/oi/69/39/378864_bc86_cover-2-pokojowe-mieszkanie-wroclaw-stare-miasto-ul-wielka.jpg
Wrocław Stare Miasto,ul. Obornicka,4,59,920000,15593,Bez pośredników,ponad miesiąc temu,8,https://adresowo.pl/o/mieszkanie-wroclaw-stare-miasto-ul-obornicka-4-pokojowe-x1y4j7,https://s2.adresowa.pl/oi/1a/2c/3782f2_ba80_cover-4-pokojowe-mieszkanie-wroclaw-stare-miasto-ul-obornicka.jpg
Wrocław Śródmieście,ul. Komuny Paryskiej,3,82,849000,10340,Bez pośredników,ponad miesiąc temu,9,https://adresowo.pl/o/mieszkanie-wroclaw-srodmiescie-ul-komuny-paryskiej-3-pokojowe-m7f5d2,https://s2.adresowa.pl/oi/6d/47/377e6c_290e_cover-3-pokojowe-mieszkanie-wroclaw-srodmiescie-ul-komuny-paryskiej.jpg
Wrocław Śródmieście,ul. gen. Władysława Sikorskiego,1,27,1275000,47205,Bez pośredników,ponad miesiąc temu,12,https://adresowo.pl/o/mieszkanie-wroclaw-srodmiescie-ul-gen-wladyslawa-sikorskiego-1-pokoj-p5f0z1,https://s2.adresowa.pl/oi/74/42/377baa_48e7_cover-1-pokojowe-mieszkanie-wroclaw-srodmiescie-ul-gen-wladyslawa-sikorskiego.jpg
Wrocław Psie Pole,ul. Piotra Czajkowskiego,4,72,660000,9167,Bez pośredników,ponad miesiąc temu,8,https://adresowo.pl/o/mieszkanie-wroclaw-psie-pole-ul-piotra-czajkowskiego-4-pokojowe-s0q8g7,https://s2.adresowa.pl/oi/4c/60/376826_81af_cover-4-pokojowe-mieszkanie-wroclaw-psie-pole-ul-piotra-czajkowskiego.jpg
Wrocław Śródmieście,ul. Waleriana Łukasińskiego,4,66,799000,12198,Bez pośredników,ponad miesiąc temu,8,https://adresowo.pl/o/mieszkanie-wroclaw-srodmiescie-ul-waleriana-lukasinskiego-4-pokojowe-o1l1r5,https://s2.adresowa.pl/oi/13/23/3762ea_64bb_cover-4-pokojowe-mieszkanie-wroclaw-srodmiescie-ul-waleriana-lukasinskiego.jpg
Wrocław,pl. Tadeusza Kościuszki,3,66,935000,14167,Bez pośredników,ponad miesiąc temu,8,https://adresowo.pl/o/mieszkanie-wroclaw-pl-tadeusza-kosciuszki-3-pokojowe-l2n4g6,https://s2.adresowa.pl/oi/7d/48/374046_d265_cover-3-pokojowe-mieszkanie-wroclaw-pl-tadeusza-kosciuszki.jpg
Wrocław Psie Pole,ul. Rudawska,2,37,479000,12946,Bez pośredników,ponad miesiąc temu,6,https://adresowo.pl/o/mieszkanie-wroclaw-psie-pole-ul-rudawska-2-pokojowe-t7g0j2,https://s2.adresowa.pl/oi/52/56/372e10_bfd7_cover-2-pokojowe-mieszkanie-wroclaw-psie-pole-ul-rudawska.jpg
Wrocław Leśnica,ul. Dolnobrzeska,3,83,315000,3795,Bez pośredników,ponad miesiąc temu,20,https://adresowo.pl/o/mieszkanie-wroclaw-lesnica-ul-dolnobrzeska-3-pokojowe-x1c5z8,https://s2.adresowa.pl/oi/11/77/372e04_f640_cover-3-pokojowe-mieszkanie-wroclaw-lesnica-ul-dolnobrzeska.jpg
Wrocław Krzyki,ul. Gajowicka,3,45,609000,13476,Bez pośredników,ponad miesiąc temu,9,https://adresowo.pl/o/mieszkanie-wroclaw-krzyki-ul-gajowicka-3-pokojowe-e5x9k0,https://s2.adresowa.pl/oi/6b/5c/37116c_d9a6_cover-3-pokojowe-mieszkanie-wroclaw-krzyki-ul-gajowicka.jpg
Wrocław Śródmieście,,2,39,599999,15385,Bez pośredników,ponad miesiąc temu,10,https://adresowo.pl/o/mieszkanie-wroclaw-srodmiescie-2-pokojowe-39-m2-z5e9z7,https://s2.adresowa.pl/oi/49/4e/370a00_e02e_cover-2-pokojowe-mieszkanie-wroclaw-srodmiescie.jpg
Wrocław Jagodno,ul. Stanisława Drabika,2,34,530000,15741,Bez pośredników,ponad miesiąc temu,2,https://adresowo.pl/o/mieszkanie-wroclaw-jagodno-ul-stanislawa-drabika-2-pokojowe-x6m5b8,https://s2.adresowa.pl/oi/26/26/37018c_f58c_cover-2-pokojowe-mieszkanie-wroclaw-jagodno-ul-stanislawa-drabika.jpg
Wrocław Krzyki,al. Armii Krajowej,2,53,750000,14205,Bez pośredników,ponad miesiąc temu,8,https://adresowo.pl/o/mieszkanie-wroclaw-krzyki-al-armii-krajowej-2-pokojowe-y0n2v7,https://s2.adresowa.pl/oi/5b/74/36f864_eb7f_cover-2-pokojowe-mieszkanie-wroclaw-krzyki-al-armii-krajowej.jpg
Wrocław Śródmieście,ul. Kazimierza Jagiellończyka,5,94,910000,9681,Bez pośredników,ponad miesiąc temu,1,https://adresowo.pl/o/mieszkanie-wroclaw-srodmiescie-ul-kazimierza-jagiellonczyka-5-pokojowe-s8c7m8,https://s2.adresowa.pl/oi/6e/33/36ff14_6e96_cover-5-pokojowe-mieszkanie-wroclaw-srodmiescie-ul-kazimierza-jagiellonczyka.jpg
Wrocław Krzyki,ul. Zaporoska,4,66,849000,12786,Bez pośredników,ponad miesiąc temu,20,https://adresowo.pl/o/mieszkanie-wroclaw-krzyki-ul-zaporoska-4-pokojowe-i5k7j0,https://s2.adresowa.pl/oi/13/27/36e6f2_c6a1_cover-4-pokojowe-mieszkanie-wroclaw-krzyki-ul-zaporoska.jpg
Wrocław Jagodno,ul. Ryszarda Wagnera,3,74,955500,13000,Bez pośredników,ponad miesiąc temu,11,https://adresowo.pl/o/mieszkanie-wroclaw-jagodno-ul-ryszarda-wagnera-3-pokojowe-v5c0s5,https://s2.adresowa.pl/oi/14/4e/36df60_bc3a_cover-3-pokojowe-mieszkanie-wroclaw-jagodno-ul-ryszarda-wagnera.jpg
Wrocław Zalesie,wyb. Stanisława Wyspiańskiego,4,142,3500000,24648,Bez pośredników,ponad miesiąc temu,18,https://adresowo.pl/o/mieszkanie-wroclaw-zalesie-wyb-stanislawa-wyspianskiego-4-pokojowe-o5t7l9,https://s2.adresowa.pl/oi/74/67/36c68a_4593_cover-4-pokojowe-mieszkanie-wroclaw-zalesie-wyb-stanislawa-wyspianskiego.jpg
Wrocław Sołtysowice,al. Poprzeczna,3,58,619000,10765,Bez pośredników,ponad miesiąc temu,16,https://adresowo.pl/o/mieszkanie-wroclaw-soltysowice-al-poprzeczna-3-pokojowe-m4c6o8,https://s2.adresowa.pl/oi/62/1c/36a236_731a_cover-3-pokojowe-mieszkanie-wroclaw-soltysowice-al-poprzeczna.jpg
Wrocław Sołtysowice,ul. Sołtysowicka,1,19,360000,18947,Bez pośredników,ponad miesiąc temu,7,https://adresowo.pl/o/mieszkanie-wroclaw-soltysowice-ul-soltysowicka-1-pokoj-y1m3q7,https://s2.adresowa.pl/oi/33/4c/36a0d6_b196_cover-1-pokojowe-mieszkanie-wroclaw-soltysowice-ul-soltysowicka.jpg
Wrocław Śródmieście,ul. Słowiańska,3,85,750000,8861,Bez pośredników,ponad miesiąc temu,14,https://adresowo.pl/o/mieszkanie-wroclaw-srodmiescie-ul-slowianska-3-pokojowe-f8p5i6,https://s2.adresowa.pl/oi/49/1d/3696b2_cc4f_cover-3-pokojowe-mieszkanie-wroclaw-srodmiescie-ul-slowianska.jpg
Wrocław Śródmieście,ul. Benedyktyńska,3,64,790000,12344,Bez pośredników,ponad miesiąc temu,15,https://adresowo.pl/o/mieszkanie-wroclaw-srodmiescie-ul-benedyktynska-3-pokojowe-z0n7e7,https://s2.adresowa.pl/oi/55/7c/3668c4_df3d_cover-3-pokojowe-mieszkanie-wroclaw-srodmiescie-ul-benedyktynska.jpg
Wrocław Stare Miasto,ul. gen. Karola Kniaziewicza,3,46,580000,12505,Bez pośredników,ponad miesiąc temu,8,https://adresowo.pl/o/mieszkanie-wroclaw-stare-miasto-ul-gen-karola-kniaziewicza-3-pokojowe-e4i4a8,https://s2.adresowa.pl/oi/12/52/3661ae_8c94_cover-3-pokojowe-mieszkanie-wroclaw-stare-miasto-ul-gen-karola-kniaziewicza.jpg
Wrocław Krzyki,ul. Wałbrzyska,2,84,890000,10636,Bez pośredników,ponad miesiąc temu,24,https://adresowo.pl/o/mieszkanie-wroclaw-krzyki-ul-walbrzyska-2-pokojowe-b2e5a2,https://s2.adresowa.pl/oi/15/7c/364056_91e3_cover-2-pokojowe-mieszkanie-wroclaw-krzyki-ul-walbrzyska.jpg
Wrocław Jagodno,,2,49,683000,13939,Bez pośredników,ponad miesiąc temu,8,https://adresowo.pl/o/mieszkanie-wroclaw-jagodno-2-pokojowe-49-m2-j1q4d2,https://s2.adresowa.pl/oi/31/59/363822_43e4_cover-2-pokojowe-mieszkanie-wroclaw-jagodno.jpg
Wrocław Sępolno,ul. Stefana Okrzei,2,55,649000,11715,Bez pośredników,ponad miesiąc temu,12,https://adresowo.pl/o/mieszkanie-wroclaw-sepolno-ul-stefana-okrzei-2-pokojowe-y0g4e9,https://s2.adresowa.pl/oi/61/70/36236e_7035_cover-2-pokojowe-mieszkanie-wroclaw-sepolno-ul-stefana-okrzei.jpg
Wrocław Stare Miasto,ul. gen. Romualda Traugutta,4,102,880000,8627,Bez pośredników,ponad miesiąc temu,6,https://adresowo.pl/o/mieszkanie-wroclaw-stare-miasto-ul-gen-romualda-traugutta-4-pokojowe-o0w0w9,https://s2.adresowa.pl/oi/74/62/3622ba_ef3c_cover-4-pokojowe-mieszkanie-wroclaw-stare-miasto-ul-gen-romualda-traugutta.jpg
Wrocław Fabryczna,ul. Trzmielowicka,3,53,719000,13695,Bez pośredników,ponad miesiąc temu,5,https://adresowo.pl/o/mieszkanie-wroclaw-fabryczna-ul-trzmielowicka-3-pokojowe-e4v3e1,https://s2.adresowa.pl/oi/2e/14/362270_6ce0_cover-3-pokojowe-mieszkanie-wroclaw-fabryczna-ul-trzmielowicka.jpg
Wrocław Śródmieście,ul. Cypriana Kamila Norwida,3,100,1230000,12300,Bez pośredników,ponad miesiąc temu,8,https://adresowo.pl/o/mieszkanie-wroclaw-srodmiescie-ul-cypriana-kamila-norwida-3-pokojowe-h2l3c7,https://s2.adresowa.pl/oi/60/28/361470_a369_cover-3-pokojowe-mieszkanie-wroclaw-srodmiescie-ul-cypriana-kamila-norwida.jpg
Wrocław Huby,ul. Przestrzenna,3,86,829000,9606,Bez pośredników,ponad miesiąc temu,14,https://adresowo.pl/o/mieszkanie-wroclaw-huby-ul-przestrzenna-3-pokojowe-l2x8o1,https://s2.adresowa.pl/oi/65/31/360918_bd5f_cover-3-pokojowe-mieszkanie-wroclaw-huby-ul-przestrzenna.jpg
Wrocław Śródmieście,,4,85,1449000,17047,Bez pośredników,ponad miesiąc temu,18,https://adresowo.pl/o/mieszkanie-wroclaw-srodmiescie-4-pokojowe-85-m2-t4q0w8,https://s2.adresowa.pl/oi/71/12/35fbca_cd2e_cover-4-pokojowe-mieszkanie-wroclaw-srodmiescie.jpg
Wrocław Muchobór Wielki,ul. Graniczna,3,59,885000,15000,Bez pośredników,ponad miesiąc temu,11,https://adresowo.pl/o/mieszkanie-wroclaw-muchobor-wielki-ul-graniczna-3-pokojowe-q4h2a2,https://s2.adresowa.pl/oi/5e/13/35f8ee_6300_cover-3-pokojowe-mieszkanie-wroclaw-muchobor-wielki-ul-graniczna.jpg
Wrocław Huby,ul. Łódzka,3,75,799000,10679,Bez pośredników,ponad miesiąc temu,14,https://adresowo.pl/o/mieszkanie-wroclaw-huby-ul-lodzka-3-pokojowe-m4r3p6,https://s2.adresowa.pl/oi/46/6f/35f7d8_7ca8_cover-3-pokojowe-mieszkanie-wroclaw-huby-ul-lodzka.jpg
Wrocław Stare Miasto,,2,38,720000,18957,Bez pośredników,ponad miesiąc temu,8,https://adresowo.pl/o/mieszkanie-wroclaw-stare-miasto-2-pokojowe-37-m2-n7v8z9,https://s2.adresowa.pl/oi/78/14/35c28c_de21_cover-2-pokojowe-mieszkanie-wroclaw-stare-miasto.jpg
Wrocław Swojczyce,ul. Marca Polo,2,53,1060000,19835,Bez pośredników,ponad miesiąc temu,14,https://adresowo.pl/o/mieszkanie-wroclaw-swojczyce-ul-marca-polo-2-pokojowe-s5h9x1,https://s2.adresowa.pl/oi/15/6c/35bc80_6ebf_cover-2-pokojowe-mieszkanie-wroclaw-swojczyce-ul-marca-polo.jpg
Wrocław Fabryczna,ul. Jerzego Bajana,3,64,799000,12504,Bez pośredników,ponad miesiąc temu,8,https://adresowo.pl/o/mieszkanie-wroclaw-fabryczna-ul-jerzego-bajana-3-pokojowe-m3w5t3,https://s2.adresowa.pl/oi/2b/63/35ae4a_f2cc_cover-3-pokojowe-mieszkanie-wroclaw-fabryczna-ul-jerzego-bajana.jpg
Wrocław Grabiszyn,ul. Żelazna,2,37,450000,12162,Bez pośredników,ponad miesiąc temu,7,https://adresowo.pl/o/mieszkanie-wroclaw-grabiszyn-ul-zelazna-2-pokojowe-j2q2j5,https://s2.adresowa.pl/oi/64/4b/358cf8_29d7_cover-2-pokojowe-mieszkanie-wroclaw-grabiszyn-ul-zelazna.jpg
Wrocław Śródmieście,ul. Jedności Narodowej,3,79,931000,11797,Bez pośredników,ponad miesiąc temu,10,https://adresowo.pl/o/mieszkanie-wroclaw-srodmiescie-ul-jednosci-narodowej-3-pokojowe-l9x1q6,https://s2.adresowa.pl/oi/38/34/358960_2bbd_cover-3-pokojowe-mieszkanie-wroclaw-srodmiescie-ul-jednosci-narodowej.jpg
Wrocław Psie Pole,,1,24,299000,12458,Bez pośredników,ponad miesiąc temu,6,https://adresowo.pl/o/mieszkanie-wroclaw-psie-pole-1-pokoj-24-m2-g1h2l4,https://s2.adresowa.pl/oi/76/24/358850_f73e_cover-1-pokojowe-mieszkanie-wroclaw-psie-pole.jpg
Wrocław Stare Miasto,ul. Tadeusza Kościuszki,2,46,544000,11888,Bez pośredników,ponad miesiąc temu,11,https://adresowo.pl/o/mieszkanie-wroclaw-stare-miasto-ul-tadeusza-kosciuszki-2-pokojowe-p0x4d7,https://s2.adresowa.pl/oi/78/76/3581ac_31df_cover-2-pokojowe-mieszkanie-wroclaw-stare-miasto-ul-tadeusza-kosciuszki.jpg
Wrocław Psie Pole,ul. Gorlicka,4,101,865000,8581,Bez pośredników,ponad miesiąc temu,7,https://adresowo.pl/o/mieszkanie-wroclaw-psie-pole-ul-gorlicka-4-pokojowe-g7a3z6,https://s2.adresowa.pl/oi/36/6e/357e5c_584c_cover-4-pokojowe-mieszkanie-wroclaw-psie-pole-ul-gorlicka.jpg
Wrocław Śródmieście,ul. Marcina Kasprzaka,3,71,850000,11901,Bez pośredników,ponad miesiąc temu,8,https://adresowo.pl/o/mieszkanie-wroclaw-srodmiescie-ul-marcina-kasprzaka-3-pokojowe-d0o2b6,https://s2.adresowa.pl/oi/67/6e/3579aa_ba6d_cover-3-pokojowe-mieszkanie-wroclaw-srodmiescie-ul-marcina-kasprzaka.jpg
Wrocław Śródmieście,ul. Joachima Lelewela,2,38,649000,17025,Bez pośredników,ponad miesiąc temu,4,https://adresowo.pl/o/mieszkanie-wroclaw-srodmiescie-ul-joachima-lelewela-2-pokojowe-l4u3i4,https://s2.adresowa.pl/oi/7f/60/356d62_82cd_cover-2-pokojowe-mieszkanie-wroclaw-srodmiescie-ul-joachima-lelewela.jpg
Wrocław Krzyki,ul. gen. Stefana Grota-Roweckiego,3,76,899000,11829,Bez pośredników,wczorajnowe,14,https://adresowo.pl/o/mieszkanie-wroclaw-krzyki-ul-gen-stefana-grota-roweckiego-3-pokojowe-h1s8s7,https://s2.adresowa.pl/oi/18/10/3b4ba0_5131_cover-3-pokojowe-mieszkanie-wroclaw-krzyki-ul-gen-stefana-grota-roweckiego.jpg
Wrocław Krzyki,ul. Skarbowców,5,87,1035000,11897,Bez pośredników,ponad miesiąc temu,8,https://adresowo.pl/o/mieszkanie-wroclaw-krzyki-ul-skarbowcow-5-pokojowe-o3w9m9,https://s2.adresowa.pl/oi/34/39/356132_4d2e_cover-5-pokojowe-mieszkanie-wroclaw-krzyki-ul-skarbowcow.jpg
Wrocław Gaj,,3,73,1050000,14384,Bez pośredników,ponad miesiąc temu,8,https://adresowo.pl/o/mieszkanie-wroclaw-gaj-3-pokojowe-73-m2-v0c5w2,https://s2.adresowa.pl/oi/65/13/355908_4e4d_cover-3-pokojowe-mieszkanie-wroclaw-gaj.jpg
,,,,,,Pośrednik,,,https://adresowo.pl/mieszkania/wroclaw/krzyki/,
Wrocław Śródmieście,ul. Grabiszyńska,1,27,399000,14778,Bez pośredników,ponad miesiąc temu,4,https://adresowo.pl/o/mieszkanie-wroclaw-srodmiescie-ul-grabiszynska-1-pokoj-g7o5b8,https://s2.adresowa.pl/oi/3c/67/352054_b6db_cover-1-pokojowe-mieszkanie-wroclaw-srodmiescie-ul-grabiszynska.jpg
,,,,,,Pośrednik,,,,
,,,,,,Pośrednik,,,,
Wrocław Śródmieście,,3,51,749000,14802,Bez pośredników,ponad miesiąc temu,10,https://adresowo.pl/o/mieszkanie-wroclaw-srodmiescie-3-pokojowe-50-m2-w1h3o4,https://s2.adresowa.pl/oi/75/22/350b72_9352_cover-3-pokojowe-mieszkanie-wroclaw-srodmiescie.jpg
Wrocław Śródmieście,ul. Księcia Witolda,3,88,1000000,11364,Bez pośredników,ponad miesiąc temu,10,https://adresowo.pl/o/mieszkanie-wroclaw-srodmiescie-ul-ksiecia-witolda-3-pokojowe-c7d8r8,https://s2.adresowa.pl/oi/41/15/34fe4a_a5bc_cover-3-pokojowe-mieszkanie-wroclaw-srodmiescie-ul-ksiecia-witolda.jpg
Wrocław Śródmieście,ul. gen. Romualda Traugutta,3,96,1050000,10938,Bez pośredników,ponad miesiąc temu,8,https://adresowo.pl/o/mieszkanie-wroclaw-srodmiescie-ul-gen-romualda-traugutta-3-pokojowe-s2k5y3,https://s2.adresowa.pl/oi/4c/7d/34fe48_b546_cover-3-pokojowe-mieszkanie-wroclaw-srodmiescie-ul-gen-romualda-traugutta.jpg
Wrocław Grabiszyn,ul. Miedziana,2,46,658658,14300,Bez pośredników,ponad miesiąc temu,6,https://adresowo.pl/o/mieszkanie-wroclaw-grabiszyn-ul-miedziana-2-pokojowe-b0z1j6,https://s2.adresowa.pl/oi/50/75/34d53a_a80e_cover-2-pokojowe-mieszkanie-wroclaw-grabiszyn-ul-miedziana.jpg
,,,,,,Pośrednik,,,,
,,,,,,Pośrednik,,,,
Wrocław Śródmieście,ul. Joachima Lelewela,2,61,605000,10000,Bez pośredników,ponad miesiąc temu,14,https://adresowo.pl/o/mieszkanie-wroclaw-srodmiescie-ul-joachima-lelewela-2-pokojowe-i3t1t4,https://s2.adresowa.pl/oi/21/6c/34b714_2fb4_cover-2-pokojowe-mieszkanie-wroclaw-srodmiescie-ul-joachima-lelewela.jpg
