locality,street,rooms,area,price_total_zl,price_sqm_zl,owner_type,date_posted,photo_count,url,image_url
Katowice Ligota,ul. Świdnicka,2,53,420000,7946,Bez pośredników,6 dni temu,18,https://adresowo.pl/o/mieszkanie-katowice-ligota-ul-swidnicka-2-pokojowe-x8f7r8,https://s2.adresowa.pl/oi/25/69/3af27e_8cfb_cover-2-pokojowe-mieszkanie-katowice-ligota-ul-swidnicka.jpg
Katowice os. Tysiąclecia,ul. Ułańska,2,50,385000,7700,Oferta biura nieruchomości,ponad tydzień temu,9,https://adresowo.pl/o/mieszkanie-katowice-os-tysiaclecia-ul-ulanska-2-pokojowe-a4h3z3,https://s2.adresowa.pl/oi/7d/37/3a93b6_35d2_cover-2-pokojowe-mieszkanie-katowice-os-tysiaclecia-ul-ulanska.jpg
,,,,,,Pośrednik,,,,
,,,,,,Pośrednik,,,,
Katowice Śródmieście,ul. Starowiejska,2,31,399100,12874,Oferta biura nieruchomości,ponad tydzień temu,9,https://adresowo.pl/o/mieszkanie-katowice-srodmiescie-ul-starowiejska-2-pokojowe-v0s7y0,https://s2.adresowa.pl/oi/19/3d/3a93a4_b376_cover-2-pokojowe-mieszkanie-katowice-srodmiescie-ul-starowiejska.jpg
Katowice Wełnowiec,,3,55,495000,9000,Bez pośredników,ponad tydzień temu,7,https://adresowo.pl/o/mieszkanie-katowice-welnowiec-3-pokojowe-55-m2-j6y8o8,https://s2.adresowa.pl/oi/55/7d/3af05a_ea71_cover-3-pokojowe-mieszkanie-katowice-welnowiec.jpg
Katowice,ul. Graniczna,5,53,475000,8944,Bez pośredników,ponad tydzień temu,6,https://adresowo.pl/o/mieszkanie-katowice-ul-graniczna-5-pokojowe-m1o6i6,https://s2.adresowa.pl/oi/74/20/3aed28_44e5_cover-5-pokojowe-mieszkanie-katowice-ul-graniczna.jpg
Katowice Murcki,ul. Pawła Kołodzieja,2,51,255000,5043,Bez pośredników,ponad tydzień temu,6,https://adresowo.pl/o/mieszkanie-katowice-murcki-ul-pawla-kolodzieja-2-pokojowe-l9w6f9,https://s2.adresowa.pl/oi/21/45/3aeb34_65e0_cover-2-pokojowe-mieszkanie-katowice-murcki-ul-pawla-kolodzieja.jpg
Katowice Koszutka,al. Wojciecha Korfantego,2,48,399000,8313,Oferta biura nieruchomości,ponad tydzień temu,7,https://adresowo.pl/o/mieszkanie-katowice-koszutka-al-wojciecha-korfantego-2-pokojowe-u8r0s7,https://s2.adresowa.pl/oi/53/25/3a90a6_4791_cover-2-pokojowe-mieszkanie-katowice-koszutka-al-wojciecha-korfantego.jpg
Katowice Śródmieście,ul. Juliusza Ligonia,5,113,970000,8584,Oferta biura nieruchomości,ponad tydzień temu,12,https://adresowo.pl/o/mieszkanie-katowice-srodmiescie-ul-juliusza-ligonia-5-pokojowe-f1g0n9,https://s2.adresowa.pl/oi/7b/6d/3a81de_97bb_cover-5-pokojowe-mieszkanie-katowice-srodmiescie-ul-juliusza-ligonia.jpg
