locality,street,rooms,area,price_total_zl,price_sqm_zl,owner_type,date_posted,photo_count,url,image_url
Kraków Nowa Wieś,al. Juliusza Słowackiego,1,32,567000,18000,Oferta biura nieruchomości,ponad miesiąc temu,11,https://adresowo.pl/o/mieszkanie-krakow-nowa-wies-al-juliusza-slowackiego-1-pokoj-b7m7e0,https://s2.adresowa.pl/oi/67/4c/37f48a_d63d_cover-1-pokojowe-mieszkanie-krakow-nowa-wies-al-juliusza-slowackiego.jpg
Kraków Nowa Wieś,al. Juliusza Słowackiego,1,44,790000,18000,Oferta biura nieruchomości,ponad miesiąc temu,12,https://adresowo.pl/o/mieszkanie-krakow-nowa-wies-al-juliusza-slowackiego-1-pokoj-y7r2c1,https://s2.adresowa.pl/oi/12/37/37f488_b119_cover-1-pokojowe-mieszkanie-krakow-nowa-wies-al-juliusza-slowackiego.jpg
Kraków Dębniki,ul. Słomiana,3,47,760000,16170,Oferta biura nieruchomości,ponad miesiąc temu,7,https://adresowo.pl/o/mieszkanie-krakow-debniki-ul-slomiana-3-pokojowe-h0s4a3,https://s2.adresowa.pl/oi/5d/4b/37f43c_e9c0_cover-3-pokojowe-mieszkanie-krakow-debniki-ul-slomiana.jpg
Kraków Podgórze,ul. Myśliwska,5,123,1480000,12033,Oferta biura nieruchomości,ponad miesiąc temu,9,https://adresowo.pl/o/mieszkanie-krakow-podgorze-ul-mysliwska-5-pokojowe-e9x9k4,https://s2.adresowa.pl/oi/6b/54/37e6ca_731c_cover-5-pokojowe-mieszkanie-krakow-podgorze-ul-mysliwska.jpg
Kraków Podgórze,ul. Myśliwska,3,54,859000,15949,Oferta biura nieruchomości,ponad miesiąc temu,9,https://adresowo.pl/o/mieszkanie-krakow-podgorze-ul-mysliwska-3-pokojowe-t0e9x6,https://s2.adresowa.pl/oi/77/11/37e6b2_27bc_cover-3-pokojowe-mieszkanie-krakow-podgorze-ul-mysliwska.jpg
Kraków Krowodrza,ul. Żmujdzka,4,67,1195000,17836,Oferta biura nieruchomości,ponad miesiąc temu,26,https://adresowo.pl/o/mieszkanie-krakow-krowodrza-ul-zmujdzka-4-pokojowe-b0b3j2,https://s2.adresowa.pl/oi/2f/78/37e120_d8c3_cover-4-pokojowe-mieszkanie-krakow-krowodrza-ul-zmujdzka.jpg
Kraków Prądnik Czerwony,ul. Antoniego Fertnera,5,58,890000,15345,Oferta biura nieruchomości,ponad miesiąc temu,10,https://adresowo.pl/o/mieszkanie-krakow-pradnik-czerwony-ul-antoniego-fertnera-5-pokojowe-t6z7u1,https://s2.adresowa.pl/oi/1d/6e/37d57a_bb0e_cover-5-pokojowe-mieszkanie-krakow-pradnik-czerwony-ul-antoniego-fertnera.jpg
Kraków Prądnik Czerwony,ul. Dobrego Pasterza,4,65,1130000,17385,Oferta biura nieruchomości,ponad miesiąc temu,25,https://adresowo.pl/o/mieszkanie-krakow-pradnik-czerwony-ul-dobrego-pasterza-4-pokojowe-t5e0h9,https://s2.adresowa.pl/oi/24/59/37d576_d133_cover-4-pokojowe-mieszkanie-krakow-pradnik-czerwony-ul-dobrego-pasterza.jpg
Kraków,ul. Wrocławska,2,39,771210,19800,Oferta biura nieruchomości,ponad miesiąc temu,5,https://adresowo.pl/o/mieszkanie-krakow-ul-wroclawska-2-pokojowe-y4p5v9,https://s2.adresowa.pl/oi/4f/23/37d53c_7eac_cover-2-pokojowe-mieszkanie-krakow-ul-wroclawska.jpg
Kraków Nowa Huta,os. Handlowe,1,26,480000,18655,Oferta biura nieruchomości,ponad miesiąc temu,13,https://adresowo.pl/o/mieszkanie-krakow-nowa-huta-os-handlowe-1-pokoj-v8g1z8,https://s2.adresowa.pl/oi/73/7f/37c82a_78a4_cover-1-pokojowe-mieszkanie-krakow-nowa-huta-os-handlowe.jpg
Kraków Dębniki,ul. Zachodnia,4,75,999900,13261,Oferta biura nieruchomości,ponad miesiąc temu,21,https://adresowo.pl/o/mieszkanie-krakow-debniki-ul-zachodnia-4-pokojowe-e8f1e5,https://s2.adresowa.pl/oi/35/6b/37c1d8_2869_cover-4-pokojowe-mieszkanie-krakow-debniki-ul-zachodnia.jpg
Kraków Bronowice,ul. Na Błonie,3,54,759000,14056,Oferta biura nieruchomości,ponad miesiąc temu,13,https://adresowo.pl/o/mieszkanie-krakow-bronowice-ul-na-blonie-3-pokojowe-o9v9v1,https://s2.adresowa.pl/oi/5e/7a/37b9e0_646a_cover-3-pokojowe-mieszkanie-krakow-bronowice-ul-na-blonie.jpg
Kraków Prądnik Czerwony,ul. Ugorek,3,48,599000,12484,Oferta biura nieruchomości,ponad miesiąc temu,12,https://adresowo.pl/o/mieszkanie-krakow-pradnik-czerwony-ul-ugorek-3-pokojowe-t6v7d1,https://s2.adresowa.pl/oi/50/1a/37b9ac_97bf_cover-3-pokojowe-mieszkanie-krakow-pradnik-czerwony-ul-ugorek.jpg
Kraków Ruczaj,ul. Czerwone Maki,2,54,824000,15259,Oferta biura nieruchomości,ponad miesiąc temu,11,https://adresowo.pl/o/mieszkanie-krakow-ruczaj-ul-czerwone-maki-2-pokojowe-s7z1q5,https://s2.adresowa.pl/oi/51/65/37b9aa_b221_cover-2-pokojowe-mieszkanie-krakow-ruczaj-ul-czerwone-maki.jpg
Kraków Swoszowice,ul. Leona Petrażyckiego,2,50,699000,13980,Oferta biura nieruchomości,ponad miesiąc temu,8,https://adresowo.pl/o/mieszkanie-krakow-swoszowice-ul-leona-petrazyckiego-2-pokojowe-e4a4l3,https://s2.adresowa.pl/oi/47/58/37b996_30f0_cover-2-pokojowe-mieszkanie-krakow-swoszowice-ul-leona-petrazyckiego.jpg
Kraków Podgórze,ul. Przewóz,3,59,938000,15898,Oferta biura nieruchomości,ponad miesiąc temu,7,https://adresowo.pl/o/mieszkanie-krakow-podgorze-ul-przewoz-3-pokojowe-l5q8l6,https://s2.adresowa.pl/oi/58/6a/37aa38_b2f3_cover-3-pokojowe-mieszkanie-krakow-podgorze-ul-przewoz.jpg
Kraków Podgórze,ul. Przewóz,2,35,649000,18543,Oferta biura nieruchomości,ponad miesiąc temu,7,https://adresowo.pl/o/mieszkanie-krakow-podgorze-ul-przewoz-2-pokojowe-s3u6m3,https://s2.adresowa.pl/oi/6b/70/37aa30_dda5_cover-2-pokojowe-mieszkanie-krakow-podgorze-ul-przewoz.jpg
Kraków Podgórze,ul. Przewóz,1,30,573000,19100,Oferta biura nieruchomości,ponad miesiąc temu,7,https://adresowo.pl/o/mieszkanie-krakow-podgorze-ul-przewoz-1-pokoj-k5l2w2,https://s2.adresowa.pl/oi/79/6a/37aa34_c835_cover-1-pokojowe-mieszkanie-krakow-podgorze-ul-przewoz.jpg
Kraków Czyżyny,os. Osiedle Avia,2,46,777000,16891,Oferta biura nieruchomości,ponad miesiąc temu,26,https://adresowo.pl/o/mieszkanie-krakow-czyzyny-os-osiedle-avia-2-pokojowe-e5s6i4,https://s2.adresowa.pl/oi/4e/3b/37a408_c9fc_cover-2-pokojowe-mieszkanie-krakow-czyzyny-os-osiedle-avia.jpg
Kraków Swoszowice,ul. Macieja Dębskiego,3,50,770000,15556,Oferta biura nieruchomości,ponad miesiąc temu,17,https://adresowo.pl/o/mieszkanie-krakow-swoszowice-ul-macieja-debskiego-3-pokojowe-x8l1y1,https://s2.adresowa.pl/oi/16/2d/379bc6_8f68_cover-3-pokojowe-mieszkanie-krakow-swoszowice-ul-macieja-debskiego.jpg
Kraków Stare Miasto,ul. Kątowa,2,42,749000,17846,Oferta biura nieruchomości,ponad miesiąc temu,26,https://adresowo.pl/o/mieszkanie-krakow-stare-miasto-ul-katowa-2-pokojowe-b9m1i2,https://s2.adresowa.pl/oi/76/7c/379b36_cee5_cover-2-pokojowe-mieszkanie-krakow-stare-miasto-ul-katowa.jpg
Kraków Stare Miasto,ul. Kątowa,1,20,459000,22950,Oferta biura nieruchomości,ponad miesiąc temu,20,https://adresowo.pl/o/mieszkanie-krakow-stare-miasto-ul-katowa-1-pokoj-e5a4o3,https://s2.adresowa.pl/oi/7d/52/37968c_a040_cover-1-pokojowe-mieszkanie-krakow-stare-miasto-ul-katowa.jpg
Kraków Stare Miasto,ul. Kątowa,2,39,649000,16671,Oferta biura nieruchomości,ponad miesiąc temu,13,https://adresowo.pl/o/mieszkanie-krakow-stare-miasto-ul-katowa-2-pokojowe-l5l5i4,https://s2.adresowa.pl/oi/7a/2f/379688_9fc3_cover-2-pokojowe-mieszkanie-krakow-stare-miasto-ul-katowa.jpg
Kraków Dębniki,ul. Komuny Paryskiej,3,77,960000,12427,Oferta biura nieruchomości,ponad miesiąc temu,19,https://adresowo.pl/o/mieszkanie-krakow-debniki-ul-komuny-paryskiej-3-pokojowe-v2l3o1,https://s2.adresowa.pl/oi/63/46/379034_eaf3_cover-3-pokojowe-mieszkanie-krakow-debniki-ul-komuny-paryskiej.jpg
Kraków Skotniki,ul. Obrońców Helu,3,100,999000,9990,Oferta biura nieruchomości,ponad miesiąc temu,39,https://adresowo.pl/o/mieszkanie-krakow-skotniki-ul-obroncow-helu-3-pokojowe-i1f8h5,https://s2.adresowa.pl/oi/33/20/379038_ba54_cover-3-pokojowe-mieszkanie-krakow-skotniki-ul-obroncow-helu.jpg
Kraków,ul. Na Błonie,1,24,445000,18542,Oferta biura nieruchomości,ponad miesiąc temu,7,https://adresowo.pl/o/mieszkanie-krakow-ul-na-blonie-1-pokoj-z6i9u1,https://s2.adresowa.pl/oi/20/1c/378dec_70ea_cover-1-pokojowe-mieszkanie-krakow-ul-na-blonie.jpg
Kraków Dębniki,ul. dr. Jana Piltza,3,59,985000,16695,Oferta biura nieruchomości,ponad miesiąc temu,36,https://adresowo.pl/o/mieszkanie-krakow-debniki-ul-dr-jana-piltza-3-pokojowe-z6l2a4,https://s2.adresowa.pl/oi/70/5d/378498_a562_cover-3-pokojowe-mieszkanie-krakow-debniki-ul-dr-jana-piltza.jpg
Kraków Stare Miasto,ul. Długa,2,76,1340500,17638,Oferta biura nieruchomości,ponad miesiąc temu,11,https://adresowo.pl/o/mieszkanie-krakow-stare-miasto-ul-dluga-2-pokojowe-m1n9g4,https://s2.adresowa.pl/oi/68/10/37846e_dff7_cover-2-pokojowe-mieszkanie-krakow-stare-miasto-ul-dluga.jpg
Kraków Nowa Huta,os. Górali,3,66,890000,13485,Oferta biura nieruchomości,ponad miesiąc temu,24,https://adresowo.pl/o/mieszkanie-krakow-nowa-huta-os-gorali-3-pokojowe-y2f4c3,https://s2.adresowa.pl/oi/25/6a/3779be_c50d_cover-3-pokojowe-mieszkanie-krakow-nowa-huta-os-gorali.jpg
Kraków Stare Miasto,ul. Józefa Dietla,2,51,1490000,29216,Oferta biura nieruchomości,ponad miesiąc temu,10,https://adresowo.pl/o/mieszkanie-krakow-stare-miasto-ul-jozefa-dietla-2-pokojowe-v6k7m2,https://s2.adresowa.pl/oi/7a/2a/376330_9c26_cover-2-pokojowe-mieszkanie-krakow-stare-miasto-ul-jozefa-dietla.jpg
Kraków Prądnik Biały,ul. Henryka Pachońskiego,3,52,909000,17481,Oferta biura nieruchomości,ponad miesiąc temu,12,https://adresowo.pl/o/mieszkanie-krakow-pradnik-bialy-ul-henryka-pachonskiego-3-pokojowe-u9e8k5,https://s2.adresowa.pl/oi/77/46/375f2e_76b6_cover-3-pokojowe-mieszkanie-krakow-pradnik-bialy-ul-henryka-pachonskiego.jpg
Kraków Kozłówek,ul. Okólna,3,48,624000,13000,Oferta biura nieruchomości,ponad miesiąc temu,11,https://adresowo.pl/o/mieszkanie-krakow-kozlowek-ul-okolna-3-pokojowe-z0j0h6,https://s2.adresowa.pl/oi/3d/1c/375902_890e_cover-3-pokojowe-mieszkanie-krakow-kozlowek-ul-okolna.jpg
Kraków Dębniki,ul. Lubostroń,3,55,880000,15922,Oferta biura nieruchomości,ponad miesiąc temu,38,https://adresowo.pl/o/mieszkanie-krakow-debniki-ul-lubostron-3-pokojowe-y8z7o1,https://s2.adresowa.pl/oi/27/3e/3756c2_4439_cover-3-pokojowe-mieszkanie-krakow-debniki-ul-lubostron.jpg
Kraków Skotniki,ul. Antoniego Dobrowolskiego,3,70,1120000,16000,Oferta biura nieruchomości,ponad miesiąc temu,20,https://adresowo.pl/o/mieszkanie-krakow-skotniki-ul-antoniego-dobrowolskiego-3-pokojowe-q0w7h1,https://s2.adresowa.pl/oi/1a/33/374424_6463_cover-3-pokojowe-mieszkanie-krakow-skotniki-ul-antoniego-dobrowolskiego.jpg
Kraków Czyżyny,ul. Konstantego Ildefonsa Gałczyńskiego,3,65,1170413,18048,Oferta biura nieruchomości,ponad miesiąc temu,9,https://adresowo.pl/o/mieszkanie-krakow-czyzyny-ul-konstantego-ildefonsa-galczynskiego-3-pokojowe-i9n1r1,https://s2.adresowa.pl/oi/5c/32/373d4c_69d3_cover-3-pokojowe-mieszkanie-krakow-czyzyny-ul-konstantego-ildefonsa-galczynskiego.jpg
Kraków Dębniki,ul. Jana Kantego Federowicza,2,46,779000,16935,Oferta biura nieruchomości,ponad miesiąc temu,17,https://adresowo.pl/o/mieszkanie-krakow-debniki-ul-jana-kantego-federowicza-2-pokojowe-f3p3p9,https://s2.adresowa.pl/oi/16/50/3739b6_331a_cover-2-pokojowe-mieszkanie-krakow-debniki-ul-jana-kantego-federowicza.jpg
Kraków Zwierzyniec,ul. Królowej Jadwigi,2,54,990000,18505,Oferta biura nieruchomości,ponad miesiąc temu,33,https://adresowo.pl/o/mieszkanie-krakow-zwierzyniec-ul-krolowej-jadwigi-2-pokojowe-i7g8w8,https://s2.adresowa.pl/oi/6c/3c/373796_5510_cover-2-pokojowe-mieszkanie-krakow-zwierzyniec-ul-krolowej-jadwigi.jpg
Kraków Śródmieście,ul. Rakowicka,2,47,1077090,23000,Oferta biura nieruchomości,ponad miesiąc temu,23,https://adresowo.pl/o/mieszkanie-krakow-srodmiescie-ul-rakowicka-2-pokojowe-u2q0i7,https://s2.adresowa.pl/oi/2d/71/37378c_4c65_cover-2-pokojowe-mieszkanie-krakow-srodmiescie-ul-rakowicka.jpg
Kraków,ul. Rakowicka,2,46,1112640,24000,Oferta biura nieruchomości,ponad miesiąc temu,9,https://adresowo.pl/o/mieszkanie-krakow-ul-rakowicka-2-pokojowe-j4t3l7,https://s2.adresowa.pl/oi/6c/10/373772_7870_cover-2-pokojowe-mieszkanie-krakow-ul-rakowicka.jpg
Kraków Bronowice Wielkie,ul. Eljasza Walerego Radzikowskiego,2,58,730000,12586,Oferta biura nieruchomości,ponad miesiąc temu,23,https://adresowo.pl/o/mieszkanie-krakow-bronowice-wielkie-ul-eljasza-walerego-radzikowskiego-2-pokojowe-n7c5r8,https://s2.adresowa.pl/oi/16/57/373778_9a8f_cover-2-pokojowe-mieszkanie-krakow-bronowice-wielkie-ul-eljasza-walerego-radzikowskiego.jpg
Kraków,ul. Rakowicka,2,56,1348320,24000,Oferta biura nieruchomości,ponad miesiąc temu,9,https://adresowo.pl/o/mieszkanie-krakow-ul-rakowicka-2-pokojowe-p0p0s8,https://s2.adresowa.pl/oi/6c/61/373750_e8ce_cover-2-pokojowe-mieszkanie-krakow-ul-rakowicka.jpg
Kraków Łagiewniki,ul. Klementyny Hoffmanowej,1,34,898000,26412,Oferta biura nieruchomości,ponad miesiąc temu,21,https://adresowo.pl/o/mieszkanie-krakow-lagiewniki-ul-klementyny-hoffmanowej-1-pokoj-l4h2o5,https://s2.adresowa.pl/oi/55/3d/372eb8_ae36_cover-1-pokojowe-mieszkanie-krakow-lagiewniki-ul-klementyny-hoffmanowej.jpg
Kraków Krowodrza,ul. Teofila Aleksandra Lenartowicza,3,101,1590000,15743,Oferta biura nieruchomości,ponad miesiąc temu,16,https://adresowo.pl/o/mieszkanie-krakow-krowodrza-ul-teofila-aleksandra-lenartowicza-3-pokojowe-l9y0e5,https://s2.adresowa.pl/oi/7d/3f/372eb2_9f15_cover-3-pokojowe-mieszkanie-krakow-krowodrza-ul-teofila-aleksandra-lenartowicza.jpg
Kraków Bieżanów,ul. Telimeny,3,60,765000,12750,Oferta biura nieruchomości,ponad miesiąc temu,21,https://adresowo.pl/o/mieszkanie-krakow-biezanow-ul-telimeny-3-pokojowe-u9b8t2,https://s2.adresowa.pl/oi/10/25/372236_d484_cover-3-pokojowe-mieszkanie-krakow-biezanow-ul-telimeny.jpg
Kraków Zesławice,,3,67,762864,11434,Oferta biura nieruchomości,ponad miesiąc temu,5,https://adresowo.pl/o/mieszkanie-krakow-zeslawice-3-pokojowe-66-m2-c7b0o3,https://s2.adresowa.pl/oi/19/56/371f18_6868_cover-3-pokojowe-mieszkanie-krakow-zeslawice.jpg
Kraków Kazimierz,ul. Skałeczna,2,41,519000,12812,Oferta biura nieruchomości,ponad miesiąc temu,15,https://adresowo.pl/o/mieszkanie-krakow-kazimierz-ul-skaleczna-2-pokojowe-d6h5z7,https://s2.adresowa.pl/oi/69/62/371d4c_3944_cover-2-pokojowe-mieszkanie-krakow-kazimierz-ul-skaleczna.jpg
Kraków Kazimierz,ul. Skałeczna,2,42,519000,12416,Oferta biura nieruchomości,ponad miesiąc temu,16,https://adresowo.pl/o/mieszkanie-krakow-kazimierz-ul-skaleczna-2-pokojowe-d9p5v1,https://s2.adresowa.pl/oi/16/5f/371d36_4b74_cover-2-pokojowe-mieszkanie-krakow-kazimierz-ul-skaleczna.jpg
Kraków Podgórze Duchackie,ul. Kordiana,3,51,860000,16863,Oferta biura nieruchomości,ponad miesiąc temu,26,https://adresowo.pl/o/mieszkanie-krakow-podgorze-duchackie-ul-kordiana-3-pokojowe-d6k5p8,https://s2.adresowa.pl/oi/61/22/37185e_7fc6_cover-3-pokojowe-mieszkanie-krakow-podgorze-duchackie-ul-kordiana.jpg
Kraków Mistrzejowice,os. Kombatantów,3,53,699000,13149,Oferta biura nieruchomości,ponad miesiąc temu,1,https://adresowo.pl/o/mieszkanie-krakow-mistrzejowice-os-kombatantow-3-pokojowe-x0l3h2,https://s2.adresowa.pl/oi/4b/11/371824_9efd_cover-3-pokojowe-mieszkanie-krakow-mistrzejowice-os-kombatantow.jpg
Kraków Kazimierz,ul. Skałeczna,2,37,499000,13623,Oferta biura nieruchomości,ponad miesiąc temu,13,https://adresowo.pl/o/mieszkanie-krakow-kazimierz-ul-skaleczna-2-pokojowe-g4h1w5,https://s2.adresowa.pl/oi/63/49/3717da_6b99_cover-2-pokojowe-mieszkanie-krakow-kazimierz-ul-skaleczna.jpg
Kraków Stare Miasto,ul. Skałeczna,1,25,349000,13988,Oferta biura nieruchomości,ponad miesiąc temu,15,https://adresowo.pl/o/mieszkanie-krakow-stare-miasto-ul-skaleczna-1-pokoj-d7j3h6,https://s2.adresowa.pl/oi/2e/60/3717d8_4b1f_cover-1-pokojowe-mieszkanie-krakow-stare-miasto-ul-skaleczna.jpg
Kraków Dębniki,ul. gen. Stefana Grota-Roweckiego,3,65,750000,11538,Oferta biura nieruchomości,ponad miesiąc temu,22,https://adresowo.pl/o/mieszkanie-krakow-debniki-ul-gen-stefana-grota-roweckiego-3-pokojowe-s4e4h6,https://s2.adresowa.pl/oi/65/65/370f8c_7dec_cover-3-pokojowe-mieszkanie-krakow-debniki-ul-gen-stefana-grota-roweckiego.jpg
Kraków Krowodrza,ul. Gramatyka,3,48,940000,19665,Oferta biura nieruchomości,ponad miesiąc temu,11,https://adresowo.pl/o/mieszkanie-krakow-krowodrza-ul-gramatyka-3-pokojowe-i7q2y4,https://s2.adresowa.pl/oi/66/6d/370a36_aaf5_cover-3-pokojowe-mieszkanie-krakow-krowodrza-ul-gramatyka.jpg
Kraków Dębniki,ul. Krokusowa,3,81,995000,12224,Oferta biura nieruchomości,ponad miesiąc temu,19,https://adresowo.pl/o/mieszkanie-krakow-debniki-ul-krokusowa-3-pokojowe-p2t4d5,https://s2.adresowa.pl/oi/63/65/3708c2_fe94_cover-3-pokojowe-mieszkanie-krakow-debniki-ul-krokusowa.jpg
Kraków Podgórze,ul. Myśliwska,3,64,829000,12953,Oferta biura nieruchomości,ponad miesiąc temu,27,https://adresowo.pl/o/mieszkanie-krakow-podgorze-ul-mysliwska-3-pokojowe-j4c1l5,https://s2.adresowa.pl/oi/3a/35/36eebc_7e85_cover-3-pokojowe-mieszkanie-krakow-podgorze-ul-mysliwska.jpg
Kraków,ul. Wrocławska,2,44,874170,19800,Oferta biura nieruchomości,ponad miesiąc temu,17,https://adresowo.pl/o/mieszkanie-krakow-ul-wroclawska-2-pokojowe-y9f9u2,https://s2.adresowa.pl/oi/69/50/36eb8a_2fad_cover-2-pokojowe-mieszkanie-krakow-ul-wroclawska.jpg
Kraków,ul. Wrocławska,2,44,872388,19800,Oferta biura nieruchomości,ponad miesiąc temu,13,https://adresowo.pl/o/mieszkanie-krakow-ul-wroclawska-2-pokojowe-c0x4d6,https://s2.adresowa.pl/oi/62/2c/36eb84_b770_cover-2-pokojowe-mieszkanie-krakow-ul-wroclawska.jpg
Kraków,ul. Wrocławska,2,42,840114,19800,Oferta biura nieruchomości,ponad miesiąc temu,8,https://adresowo.pl/o/mieszkanie-krakow-ul-wroclawska-2-pokojowe-n6v0f2,https://s2.adresowa.pl/oi/66/33/36e1fc_e1f9_cover-2-pokojowe-mieszkanie-krakow-ul-wroclawska.jpg
Kraków,ul. Wrocławska,2,44,905075,20500,Oferta biura nieruchomości,ponad miesiąc temu,8,https://adresowo.pl/o/mieszkanie-krakow-ul-wroclawska-2-pokojowe-v0b6s3,https://s2.adresowa.pl/oi/73/30/36e0fa_4792_cover-2-pokojowe-mieszkanie-krakow-ul-wroclawska.jpg
Kraków,ul. Wrocławska,2,42,871045,20500,Oferta biura nieruchomości,ponad miesiąc temu,14,https://adresowo.pl/o/mieszkanie-krakow-ul-wroclawska-2-pokojowe-p0d3e1,https://s2.adresowa.pl/oi/21/74/36e100_7aa8_cover-2-pokojowe-mieszkanie-krakow-ul-wroclawska.jpg
Kraków Dębniki,ul. Praska,4,120,3000000,24952,Oferta biura nieruchomości,ponad miesiąc temu,33,https://adresowo.pl/o/mieszkanie-krakow-debniki-ul-praska-4-pokojowe-c2a9a2,https://s2.adresowa.pl/oi/4f/36/36d268_d90e_cover-4-pokojowe-mieszkanie-krakow-debniki-ul-praska.jpg
Kraków Opatkowice,ul. Macieja Dębskiego,3,49,655000,13367,Oferta biura nieruchomości,ponad miesiąc temu,13,https://adresowo.pl/o/mieszkanie-krakow-opatkowice-ul-macieja-debskiego-3-pokojowe-p3y7h5,https://s2.adresowa.pl/oi/51/3b/36c5a2_ba18_cover-3-pokojowe-mieszkanie-krakow-opatkowice-ul-macieja-debskiego.jpg
Kraków,ul. Podedworze,2,34,535000,15712,Oferta biura nieruchomości,ponad miesiąc temu,7,https://adresowo.pl/o/mieszkanie-krakow-ul-podedworze-2-pokojowe-y8k6d4,https://s2.adresowa.pl/oi/2e/5b/36c022_7ba2_cover-2-pokojowe-mieszkanie-krakow-ul-podedworze.jpg
Kraków Borek Fałęcki,ul. Zdunów,2,36,539000,14816,Bez pośredników,ponad tydzień temu,14,https://adresowo.pl/o/mieszkanie-krakow-borek-falecki-ul-zdunow-2-pokojowe-r5z2u1,https://s2.adresowa.pl/oi/4e/18/3aabbc_406a_cover-2-pokojowe-mieszkanie-krakow-borek-falecki-ul-zdunow.jpg
Kraków Prądnik Biały,ul. Andrzeja Zauchy,3,71,1270000,17887,Oferta biura nieruchomości,ponad miesiąc temu,19,https://adresowo.pl/o/mieszkanie-krakow-pradnik-bialy-ul-andrzeja-zauchy-3-pokojowe-m8u2a5,https://s2.adresowa.pl/oi/5d/30/36a15a_8c14_cover-3-pokojowe-mieszkanie-krakow-pradnik-bialy-ul-andrzeja-zauchy.jpg
Kraków Krowodrza,ul. Wrocławska,2,44,910200,20523,Oferta biura nieruchomości,ponad miesiąc temu,10,https://adresowo.pl/o/mieszkanie-krakow-krowodrza-ul-wroclawska-2-pokojowe-o6x3s8,https://s2.adresowa.pl/oi/59/2d/369dc8_eee3_cover-2-pokojowe-mieszkanie-krakow-krowodrza-ul-wroclawska.jpg
,,,,,,Pośrednik,,,https://adresowo.pl/mieszkania/krakow/czyzyny/,
Kraków Czyżyny,ul. Centralna,4,126,1800000,14286,Oferta biura nieruchomości,ponad miesiąc temu,28,https://adresowo.pl/o/mieszkanie-krakow-czyzyny-ul-centralna-4-pokojowe-i2d9a9,https://s2.adresowa.pl/oi/49/13/369c18_78ab_cover-4-pokojowe-mieszkanie-krakow-czyzyny-ul-centralna.jpg
,,,,,,Pośrednik,,,,
,,,,,,Pośrednik,,,,
Kraków Dębniki,ul. Karola Bunscha,2,40,699000,17475,Oferta biura nieruchomości,ponad miesiąc temu,34,https://adresowo.pl/o/mieszkanie-krakow-debniki-ul-karola-bunscha-2-pokojowe-l8b4m2,https://s2.adresowa.pl/oi/6f/50/369424_95d5_cover-2-pokojowe-mieszkanie-krakow-debniki-ul-karola-bunscha.jpg
Kraków Bieńczyce,os. Kalinowe,2,36,549000,15220,Oferta biura nieruchomości,ponad miesiąc temu,12,https://adresowo.pl/o/mieszkanie-krakow-bienczyce-os-kalinowe-2-pokojowe-a6w6m4,https://s2.adresowa.pl/oi/7a/13/368a64_39a9_cover-2-pokojowe-mieszkanie-krakow-bienczyce-os-kalinowe.jpg
Kraków Nowa Huta,os. Stalowe,2,49,690000,14082,Oferta biura nieruchomości,ponad miesiąc temu,19,https://adresowo.pl/o/mieszkanie-krakow-nowa-huta-os-stalowe-2-pokojowe-e7j1r4,https://s2.adresowa.pl/oi/48/55/3686b2_6f40_cover-2-pokojowe-mieszkanie-krakow-nowa-huta-os-stalowe.jpg
Kraków,ul. Lucjana Siemieńskiego,2,44,789000,17871,Oferta biura nieruchomości,ponad miesiąc temu,17,https://adresowo.pl/o/mieszkanie-krakow-ul-lucjana-siemienskiego-2-pokojowe-f7x1j7,https://s2.adresowa.pl/oi/57/13/366fd4_3bd7_cover-2-pokojowe-mieszkanie-krakow-ul-lucjana-siemienskiego.jpg
,,,,,,Pośrednik,,,,
,,,,,,Pośrednik,,,,
Kraków Bieżanów,ul. Erazma Jerzmanowskiego,3,70,933394,13300,Oferta biura nieruchomości,ponad miesiąc temu,5,https://adresowo.pl/o/mieszkanie-krakow-biezanow-ul-erazma-jerzmanowskiego-3-pokojowe-n8s0u8,https://s2.adresowa.pl/oi/13/7d/366ea4_8ace_cover-3-pokojowe-mieszkanie-krakow-biezanow-ul-erazma-jerzmanowskiego.jpg
Kraków Kurdwanów,ul. Cechowa,3,66,590000,8922,Oferta biura nieruchomości,ponad miesiąc temu,17,https://adresowo.pl/o/mieszkanie-krakow-kurdwanow-ul-cechowa-3-pokojowe-d3l5g9,https://s2.adresowa.pl/oi/20/69/3662d6_ce9b_cover-3-pokojowe-mieszkanie-krakow-kurdwanow-ul-cechowa.jpg
Kraków Podgórze Duchackie,ul. Przyjaźni Polsko-Węgierskiej,4,81,1377000,17000,Oferta biura nieruchomości,ponad miesiąc temu,23,https://adresowo.pl/o/mieszkanie-krakow-podgorze-duchackie-ul-przyjazni-polsko-wegierskiej-4-pokojowe-m6p8a5,https://s2.adresowa.pl/oi/26/48/366244_a4c8_cover-4-pokojowe-mieszkanie-krakow-podgorze-duchackie-ul-przyjazni-polsko-wegierskiej.jpg
Kraków,ul. Wrocławska,2,44,878328,19800,Oferta biura nieruchomości,ponad miesiąc temu,12,https://adresowo.pl/o/mieszkanie-krakow-ul-wroclawska-2-pokojowe-g8p3n2,https://s2.adresowa.pl/oi/2c/31/3652ee_95db_cover-2-pokojowe-mieszkanie-krakow-ul-wroclawska.jpg
,,,,,,Pośrednik,,,,
,,,,,,Pośrednik,,,,
